date,region,metric,value
2053-01-25,HE,dosen_differenz_zum_vortag,
2053-01-25,MV,dosen_kumulativ,57008
2053-01-25,MV,indikation_alter_dosen,8785
2053-01-25,MV,indikation_beruf_dosen,25666
2053-01-25,MV,indikation_medizinisch_dosen,1051
2053-01-25,MV,indikation_pflegeheim_dosen,22284
2053-01-25,MV,dosen_differenz_zum_vortag,
2053-01-25,NI,dosen_kumulativ,143881
2053-01-25,NI,indikation_alter_dosen,28968
2053-01-25,NI,indikation_beruf_dosen,77047
2053-01-25,NI,indikation_medizinisch_dosen,22782
2053-01-25,NI,indikation_pflegeheim_dosen,63144
2053-01-25,NI,dosen_differenz_zum_vortag,
2053-01-25,NW,dosen_kumulativ,346136
2053-01-25,NW,indikation_alter_dosen,0
2053-01-25,NW,indikation_beruf_dosen,173455
2053-01-25,NW,indikation_medizinisch_dosen,0
2053-01-25,NW,indikation_pflegeheim_dosen,173577
2053-01-25,NW,dosen_differenz_zum_vortag,
2053-01-25,RP,dosen_kumulativ,134151
2053-01-25,RP,indikation_alter_dosen,48324
2053-01-25,RP,indikation_beruf_dosen,53233
2053-01-25,RP,indikation_medizinisch_dosen,70
2053-01-25,RP,indikation_pflegeheim_dosen,30848
2053-01-25,RP,dosen_differenz_zum_vortag,
2053-01-25,SL,dosen_kumulativ,22738
2053-01-25,SL,indikation_alter_dosen,15943
2053-01-25,SL,indikation_beruf_dosen,4767
2053-01-25,SL,indikation_medizinisch_dosen,1
2053-01-25,SL,indikation_pflegeheim_dosen,7226
2053-01-25,SL,dosen_differenz_zum_vortag,
2053-01-25,SN,dosen_kumulativ,80086
2053-01-25,SN,indikation_alter_dosen,8018
2053-01-25,SN,indikation_beruf_dosen,58642
2053-01-25,SN,indikation_medizinisch_dosen,152
2053-01-25,SN,indikation_pflegeheim_dosen,21292
2053-01-25,SN,dosen_differenz_zum_vortag,
2053-01-25,ST,dosen_kumulativ,56802
2053-01-25,ST,indikation_alter_dosen,18431
2053-01-25,ST,indikation_beruf_dosen,28739
2053-01-25,ST,indikation_medizinisch_dosen,2730
2053-01-25,ST,indikation_pflegeheim_dosen,22651
2053-01-25,ST,dosen_differenz_zum_vortag,
2053-01-25,SH,dosen_kumulativ,88331
2053-01-25,SH,indikation_alter_dosen,25975
2053-01-25,SH,indikation_beruf_dosen,26458
2053-01-25,SH,indikation_medizinisch_dosen,5934
2053-01-25,SH,indikation_pflegeheim_dosen,19966
2053-01-25,SH,dosen_differenz_zum_vortag,
2053-01-25,TH,dosen_kumulativ,43377
2053-01-25,TH,indikation_alter_dosen,13728
2053-01-25,TH,indikation_beruf_dosen,23847
2053-01-25,TH,indikation_medizinisch_dosen,1605
2053-01-25,TH,indikation_pflegeheim_dosen,5336
2053-01-25,TH,dosen_differenz_zum_vortag,
2053-01-25,DE,dosen_kumulativ,1921689
2053-01-25,DE,indikation_alter_dosen,556666
2053-01-25,DE,indikation_beruf_dosen,914916
2053-01-25,DE,indikation_medizinisch_dosen,57500
2053-01-25,DE,indikation_pflegeheim_dosen,635925
2053-01-25,DE,dosen_differenz_zum_vortag,
2053-01-26,BW,dosen_kumulativ,228138
2053-01-26,BW,indikation_alter_dosen,114086
2053-01-26,BW,indikation_beruf_dosen,75421
2053-01-26,BW,indikation_medizinisch_dosen,6717
2053-01-26,BW,indikation_pflegeheim_dosen,44051
2053-01-26,BW,dosen_differenz_zum_vortag,
2053-01-26,BY,dosen_kumulativ,365003
2053-01-26,BY,indikation_alter_dosen,133015
2053-01-26,BY,indikation_beruf_dosen,198662
2053-01-26,BY,indikation_medizinisch_dosen,6698
2053-01-26,BY,indikation_pflegeheim_dosen,109773
2053-01-26,BY,dosen_differenz_zum_vortag,
2053-01-26,BE,dosen_kumulativ,103639
2053-01-26,BE,indikation_alter_dosen,73048
2053-01-26,BE,indikation_beruf_dosen,28471
2053-01-26,BE,indikation_medizinisch_dosen,136
2053-01-26,BE,indikation_pflegeheim_dosen,47974
2053-01-26,BE,dosen_differenz_zum_vortag,
2053-01-26,BB,dosen_kumulativ,68478
2053-01-26,BB,indikation_alter_dosen,25346
2053-01-26,BB,indikation_beruf_dosen,40367
2053-01-26,BB,indikation_medizinisch_dosen,810
2053-01-26,BB,indikation_pflegeheim_dosen,13324
2053-01-26,BB,dosen_differenz_zum_vortag,
2053-01-26,HB,dosen_kumulativ,19825
2053-01-26,HB,indikation_alter_dosen,3669
2053-01-26,HB,indikation_beruf_dosen,8276
2053-01-26,HB,indikation_medizinisch_dosen,140
2053-01-26,HB,indikation_pflegeheim_dosen,7339
2053-01-26,HB,dosen_differenz_zum_vortag,
2053-01-26,HH,dosen_kumulativ,44231
2053-01-26,HH,indikation_alter_dosen,16787
2053-01-26,HH,indikation_beruf_dosen,21699
2053-01-26,HH,indikation_medizinisch_dosen,1871
2053-01-26,HH,indikation_pflegeheim_dosen,12259
2053-01-26,HH,dosen_differenz_zum_vortag,
2053-01-26,HE,dosen_kumulativ,141478
2053-01-26,HE,indikation_alter_dosen,48011
2053-01-26,HE,indikation_beruf_dosen,69669
2053-01-26,HE,indikation_medizinisch_dosen,7537
2053-01-26,HE,indikation_pflegeheim_dosen,46508
2053-01-26,HE,dosen_differenz_zum_vortag,
2053-01-26,MV,dosen_kumulativ,62212
2053-01-26,MV,indikation_alter_dosen,9484
2053-01-26,MV,indikation_beruf_dosen,29169
2053-01-26,MV,indikation_medizinisch_dosen,1177
2053-01-26,MV,indikation_pflegeheim_dosen,23298
2053-01-26,MV,dosen_differenz_zum_vortag,
2053-01-26,NI,dosen_kumulativ,152734
2053-01-26,NI,indikation_alter_dosen,29524
2053-01-26,NI,indikation_beruf_dosen,82832
2053-01-26,NI,indikation_medizinisch_dosen,24207
2053-01-26,NI,indikation_pflegeheim_dosen,67027
2053-01-26,NI,dosen_differenz_zum_vortag,
2053-01-26,NW,dosen_kumulativ,357370
2053-01-26,NW,indikation_alter_dosen,0
2053-01-26,NW,indikation_beruf_dosen,179357
2053-01-26,NW,indikation_medizinisch_dosen,0
2053-01-26,NW,indikation_pflegeheim_dosen,178909
2053-01-26,NW,dosen_differenz_zum_vortag,
2053-01-26,RP,dosen_kumulativ,139626
2053-01-26,RP,indikation_alter_dosen,51779
2053-01-26,RP,indikation_beruf_dosen,54779
2053-01-26,RP,indikation_medizinisch_dosen,84
2053-01-26,RP,indikation_pflegeheim_dosen,31324
2053-01-26,RP,dosen_differenz_zum_vortag,
2053-01-26,SL,dosen_kumulativ,24255
2053-01-26,SL,indikation_alter_dosen,16922
2053-01-26,SL,indikation_beruf_dosen,5309
2053-01-26,SL,indikation_medizinisch_dosen,1
2053-01-26,SL,indikation_pflegeheim_dosen,7533
2053-01-26,SL,dosen_differenz_zum_vortag,
2053-01-26,SN,dosen_kumulativ,86187
2053-01-26,SN,indikation_alter_dosen,8593
2053-01-26,SN,indikation_beruf_dosen,63026
2053-01-26,SN,indikation_medizinisch_dosen,152
2053-01-26,SN,indikation_pflegeheim_dosen,23009
2053-01-26,SN,dosen_differenz_zum_vortag,
2053-01-26,ST,dosen_kumulativ,59750
2053-01-26,ST,indikation_alter_dosen,19525
2053-01-26,ST,indikation_beruf_dosen,30178
2053-01-26,ST,indikation_medizinisch_dosen,2873
2053-01-26,ST,indikation_pflegeheim_dosen,23448
2053-01-26,ST,dosen_differenz_zum_vortag,
2053-01-26,SH,dosen_kumulativ,91473
2053-01-26,SH,indikation_alter_dosen,27485
2053-01-26,SH,indikation_beruf_dosen,27179
2053-01-26,SH,indikation_medizinisch_dosen,6273
2053-01-26,SH,indikation_pflegeheim_dosen,21528
2053-01-26,SH,dosen_differenz_zum_vortag,
2053-01-26,TH,dosen_kumulativ,46490
2053-01-26,TH,indikation_alter_dosen,15344
2053-01-26,TH,indikation_beruf_dosen,24935
2053-01-26,TH,indikation_medizinisch_dosen,1794
2053-01-26,TH,indikation_pflegeheim_dosen,5867
2053-01-26,TH,dosen_differenz_zum_vortag,
2053-01-26,DE,dosen_kumulativ,1990889
2053-01-26,DE,indikation_alter_dosen,592618
2053-01-26,DE,indikation_beruf_dosen,939329
2053-01-26,DE,indikation_medizinisch_dosen,60470
2053-01-26,DE,indikation_pflegeheim_dosen,663171
2053-01-26,DE,dosen_differenz_zum_vortag,
2053-01-27,BW,dosen_kumulativ,242556
2053-01-27,BW,indikation_alter_dosen,121921
2053-01-27,BW,indikation_beruf_dosen,81114
2053-01-27,BW,indikation_medizinisch_dosen,7055
2053-01-27,BW,indikation_pflegeheim_dosen,46942
2053-01-27,BW,dosen_differenz_zum_vortag,
2053-01-27,BY,dosen_kumulativ,381689
2053-01-27,BY,indikation_alter_dosen,138839
2053-01-27,BY,indikation_beruf_dosen,206898
2053-01-27,BY,indikation_medizinisch_dosen,7109
2053-01-27,BY,indikation_pflegeheim_dosen,113752
2053-01-27,BY,dosen_differenz_zum_vortag,
2053-01-27,BE,dosen_kumulativ,108821
2053-01-27,BE,indikation_alter_dosen,77348
2053-01-27,BE,indikation_beruf_dosen,29631
2053-01-27,BE,indikation_medizinisch_dosen,136
2053-01-27,BE,indikation_pflegeheim_dosen,49298
2053-01-27,BE,dosen_differenz_zum_vortag,
2053-01-27,BB,dosen_kumulativ,72621
2053-01-27,BB,indikation_alter_dosen,26909
2053-01-27,BB,indikation_beruf_dosen,42815
2053-01-27,BB,indikation_medizinisch_dosen,849
2053-01-27,BB,indikation_pflegeheim_dosen,13328
2053-01-27,BB,dosen_differenz_zum_vortag,
2053-01-27,HB,dosen_kumulativ,20798
2053-01-27,HB,indikation_alter_dosen,4119
2053-01-27,HB,indikation_beruf_dosen,8588
2053-01-27,HB,indikation_medizinisch_dosen,147
2053-01-27,HB,indikation_pflegeheim_dosen,7495
2053-01-27,HB,dosen_differenz_zum_vortag,
2053-01-27,HH,dosen_kumulativ,47092
2053-01-27,HH,indikation_alter_dosen,17713
2053-01-27,HH,indikation_beruf_dosen,23482
2053-01-27,HH,indikation_medizinisch_dosen,1897
2053-01-27,HH,indikation_pflegeheim_dosen,12703
2053-01-27,HH,dosen_differenz_zum_vortag,
2053-01-27,HE,dosen_kumulativ,150343
2053-01-27,HE,indikation_alter_dosen,51775
2053-01-27,HE,indikation_beruf_dosen,73875
2053-01-27,HE,indikation_medizinisch_dosen,7821
2053-01-27,HE,indikation_pflegeheim_dosen,47993
2053-01-27,HE,dosen_differenz_zum_vortag,
2053-01-27,MV,dosen_kumulativ,66337
2053-01-27,MV,indikation_alter_dosen,10639
2053-01-27,MV,indikation_beruf_dosen,31194
2053-01-27,MV,indikation_medizinisch_dosen,1278
2053-01-27,MV,indikation_pflegeheim_dosen,24247
2053-01-27,MV,dosen_differenz_zum_vortag,
2053-01-27,NI,dosen_kumulativ,164650
2053-01-27,NI,indikation_alter_dosen,32148
2053-01-27,NI,indikation_beruf_dosen,89094
2053-01-27,NI,indikation_medizinisch_dosen,26535
2053-01-27,NI,indikation_pflegeheim_dosen,72603
2053-01-27,NI,dosen_differenz_zum_vortag,
2053-01-27,NW,dosen_kumulativ,384204
2053-01-27,NW,indikation_alter_dosen,0
2053-01-27,NW,indikation_beruf_dosen,196675
2053-01-27,NW,indikation_medizinisch_dosen,0
2053-01-27,NW,indikation_pflegeheim_dosen,188425
2053-01-27,NW,dosen_differenz_zum_vortag,
2053-01-27,RP,dosen_kumulativ,142977
2053-01-27,RP,indikation_alter_dosen,51784
2053-01-27,RP,indikation_beruf_dosen,56800
2053-01-27,RP,indikation_medizinisch_dosen,92
2053-01-27,RP,indikation_pflegeheim_dosen,32578
2053-01-27,RP,dosen_differenz_zum_vortag,
2053-01-27,SL,dosen_kumulativ,25815
2053-01-27,SL,indikation_alter_dosen,17929
2053-01-27,SL,indikation_beruf_dosen,5890
2053-01-27,SL,indikation_medizinisch_dosen,1
2053-01-27,SL,indikation_pflegeheim_dosen,7815
2053-01-27,SL,dosen_differenz_zum_vortag,
2053-01-27,SN,dosen_kumulativ,90025
2053-01-27,SN,indikation_alter_dosen,9076
2053-01-27,SN,indikation_beruf_dosen,64405
2053-01-27,SN,indikation_medizinisch_dosen,152
2053-01-27,SN,indikation_pflegeheim_dosen,23009
2053-01-27,SN,dosen_differenz_zum_vortag,
2053-01-27,ST,dosen_kumulativ,62530
2053-01-27,ST,indikation_alter_dosen,20651
2053-01-27,ST,indikation_beruf_dosen,31367
2053-01-27,ST,indikation_medizinisch_dosen,3056
2053-01-27,ST,indikation_pflegeheim_dosen,24338
2053-01-27,ST,dosen_differenz_zum_vortag,
2053-01-27,SH,dosen_kumulativ,92961
2053-01-27,SH,indikation_alter_dosen,28472
2053-01-27,SH,indikation_beruf_dosen,27607
2053-01-27,SH,indikation_medizinisch_dosen,6295
2053-01-27,SH,indikation_pflegeheim_dosen,21709
2053-01-27,SH,dosen_differenz_zum_vortag,
2053-01-27,TH,dosen_kumulativ,50898
2053-01-27,TH,indikation_alter_dosen,16896
2053-01-27,TH,indikation_beruf_dosen,27455
2053-01-27,TH,indikation_medizinisch_dosen,1934
2053-01-27,TH,indikation_pflegeheim_dosen,6452
2053-01-27,TH,dosen_differenz_zum_vortag,
2053-01-27,DE,dosen_kumulativ,2104317
2053-01-27,DE,indikation_alter_dosen,626219
2053-01-27,DE,indikation_beruf_dosen,996890
2053-01-27,DE,indikation_medizinisch_dosen,64357
2053-01-27,DE,indikation_pflegeheim_dosen,692687
2053-01-27,DE,dosen_differenz_zum_vortag,
2053-01-28,BW,dosen_kumulativ,255597
2053-01-28,BW,indikation_alter_dosen,143457
2053-01-28,BW,indikation_beruf_dosen,84419
2053-01-28,BW,indikation_medizinisch_dosen,7336
2053-01-28,BW,indikation_pflegeheim_dosen,48649
2053-01-28,BW,dosen_differenz_zum_vortag,
2053-01-28,BY,dosen_kumulativ,395807
2053-01-28,BY,indikation_alter_dosen,143783
2053-01-28,BY,indikation_beruf_dosen,201431
2053-01-28,BY,indikation_medizinisch_dosen,7433
2053-01-28,BY,indikation_pflegeheim_dosen,117089
2053-01-28,BY,dosen_differenz_zum_vortag,
2053-01-28,BE,dosen_kumulativ,113870
2053-01-28,BE,indikation_alter_dosen,81075
2053-01-28,BE,indikation_beruf_dosen,30606
2053-01-28,BE,indikation_medizinisch_dosen,136
2053-01-28,BE,indikation_pflegeheim_dosen,50443
2053-01-28,BE,dosen_differenz_zum_vortag,
2053-01-28,BB,dosen_kumulativ,79246
2053-01-28,BB,indikation_alter_dosen,28868
2053-01-28,BB,indikation_beruf_dosen,47256
2053-01-28,BB,indikation_medizinisch_dosen,973
2053-01-28,BB,indikation_pflegeheim_dosen,14398
2053-01-28,BB,dosen_differenz_zum_vortag,
2053-01-28,HB,dosen_kumulativ,21985
2053-01-28,HB,indikation_alter_dosen,9009
2053-01-28,HB,indikation_beruf_dosen,9105
2053-01-28,HB,indikation_medizinisch_dosen,154
2053-01-28,HB,indikation_pflegeheim_dosen,7857
2053-01-28,HB,dosen_differenz_zum_vortag,
2053-01-28,HH,dosen_kumulativ,50687
2053-01-28,HH,indikation_alter_dosen,18740
2053-01-28,HH,indikation_beruf_dosen,25874
2053-01-28,HH,indikation_medizinisch_dosen,1931
2053-01-28,HH,indikation_pflegeheim_dosen,13186
2053-01-28,HH,dosen_differenz_zum_vortag,
2053-01-28,HE,dosen_kumulativ,156885
2053-01-28,HE,indikation_alter_dosen,55416
2053-01-28,HE,indikation_beruf_dosen,76154
2053-01-28,HE,indikation_medizinisch_dosen,8052
2053-01-28,HE,indikation_pflegeheim_dosen,48970
2053-01-28,HE,dosen_differenz_zum_vortag,
2053-01-28,MV,dosen_kumulativ,69294
2053-01-28,MV,indikation_alter_dosen,11289
2053-01-28,MV,indikation_beruf_dosen,25149
2053-01-28,MV,indikation_medizinisch_dosen,1144
2053-01-28,MV,indikation_pflegeheim_dosen,20161
2053-01-28,MV,dosen_differenz_zum_vortag,
2053-01-28,NI,dosen_kumulativ,176162
2053-01-28,NI,indikation_alter_dosen,34567
2053-01-28,NI,indikation_beruf_dosen,94897
2053-01-28,NI,indikation_medizinisch_dosen,28609
2053-01-28,NI,indikation_pflegeheim_dosen,78142
2053-01-28,NI,dosen_differenz_zum_vortag,
2053-01-28,NW,dosen_kumulativ,408518
2053-01-28,NW,indikation_alter_dosen,0
2053-01-28,NW,indikation_beruf_dosen,215910
2053-01-28,NW,indikation_medizinisch_dosen,0
2053-01-28,NW,indikation_pflegeheim_dosen,193408
2053-01-28,NW,dosen_differenz_zum_vortag,
2053-01-28,RP,dosen_kumulativ,149099
2053-01-28,RP,indikation_alter_dosen,54492
2053-01-28,RP,indikation_beruf_dosen,60628
2053-01-28,RP,indikation_medizinisch_dosen,97
2053-01-28,RP,indikation_pflegeheim_dosen,33882
2053-01-28,RP,dosen_differenz_zum_vortag,
2053-01-28,SL,dosen_kumulativ,27402
2053-01-28,SL,indikation_alter_dosen,18977
2053-01-28,SL,indikation_beruf_dosen,6053
2053-01-28,SL,indikation_medizinisch_dosen,1
2053-01-28,SL,indikation_pflegeheim_dosen,8126
2053-01-28,SL,dosen_differenz_zum_vortag,
2053-01-28,SN,dosen_kumulativ,94100
2053-01-28,SN,indikation_alter_dosen,9510
2053-01-28,SN,indikation_beruf_dosen,67050
2053-01-28,SN,indikation_medizinisch_dosen,229
2053-01-28,SN,indikation_pflegeheim_dosen,24175
2053-01-28,SN,dosen_differenz_zum_vortag,
2053-01-28,ST,dosen_kumulativ,65242
2053-01-28,ST,indikation_alter_dosen,21641
2053-01-28,ST,indikation_beruf_dosen,32488
2053-01-28,ST,indikation_medizinisch_dosen,3163
2053-01-28,ST,indikation_pflegeheim_dosen,25169
2053-01-28,ST,dosen_differenz_zum_vortag,
2053-01-28,SH,dosen_kumulativ,96003
2053-01-28,SH,indikation_alter_dosen,30109
2053-01-28,SH,indikation_beruf_dosen,28309
2053-01-28,SH,indikation_medizinisch_dosen,6868
2053-01-28,SH,indikation_pflegeheim_dosen,23142
2053-01-28,SH,dosen_differenz_zum_vortag,
2053-01-28,TH,dosen_kumulativ,56230
2053-01-28,TH,indikation_alter_dosen,18378
2053-01-28,TH,indikation_beruf_dosen,15157
2053-01-28,TH,indikation_medizinisch_dosen,1953
2053-01-28,TH,indikation_pflegeheim_dosen,6877
2053-01-28,TH,dosen_differenz_zum_vortag,
2053-01-28,DE,dosen_kumulativ,2216127
2053-01-28,DE,indikation_alter_dosen,679311
2053-01-28,DE,indikation_beruf_dosen,1020486
2053-01-28,DE,indikation_medizinisch_dosen,68079
2053-01-28,DE,indikation_pflegeheim_dosen,713674
2053-01-28,DE,dosen_differenz_zum_vortag,
2053-01-29,BW,dosen_kumulativ,271908
2053-01-29,BW,indikation_alter_dosen,157318
2053-01-29,BW,indikation_beruf_dosen,90513
2053-01-29,BW,indikation_medizinisch_dosen,8039
2053-01-29,BW,indikation_pflegeheim_dosen,51063
2053-01-29,BW,dosen_differenz_zum_vortag,
2053-01-29,BY,dosen_kumulativ,409703
2053-01-29,BY,indikation_alter_dosen,148024
2053-01-29,BY,indikation_beruf_dosen,208790
2053-01-29,BY,indikation_medizinisch_dosen,7770
2053-01-29,BY,indikation_pflegeheim_dosen,119966
2053-01-29,BY,dosen_differenz_zum_vortag,
2053-01-29,BE,dosen_kumulativ,121590
2053-01-29,BE,indikation_alter_dosen,85543
2053-01-29,BE,indikation_beruf_dosen,31457
2053-01-29,BE,indikation_medizinisch_dosen,136
2053-01-29,BE,indikation_pflegeheim_dosen,51988
2053-01-29,BE,dosen_differenz_zum_vortag,
2053-01-29,BB,dosen_kumulativ,86616
2053-01-29,BB,indikation_alter_dosen,32308
2053-01-29,BB,indikation_beruf_dosen,50966
2053-01-29,BB,indikation_medizinisch_dosen,1069
2053-01-29,BB,indikation_pflegeheim_dosen,17022
2053-01-29,BB,dosen_differenz_zum_vortag,
2053-01-29,HB,dosen_kumulativ,22652
2053-01-29,HB,indikation_alter_dosen,9261
2053-01-29,HB,indikation_beruf_dosen,9453
2053-01-29,HB,indikation_medizinisch_dosen,158
2053-01-29,HB,indikation_pflegeheim_dosen,7958
2053-01-29,HB,dosen_differenz_zum_vortag,
2053-01-29,HH,dosen_kumulativ,53742
2053-01-29,HH,indikation_alter_dosen,19539
2053-01-29,HH,indikation_beruf_dosen,27950
2053-01-29,HH,indikation_medizinisch_dosen,1943
2053-01-29,HH,indikation_pflegeheim_dosen,13540
2053-01-29,HH,dosen_differenz_zum_vortag,
2053-01-29,HE,dosen_kumulativ,163787
2053-01-29,HE,indikation_alter_dosen,59146
2053-01-29,HE,indikation_beruf_dosen,78585
2053-01-29,HE,indikation_medizinisch_dosen,8288
2053-01-29,HE,indikation_pflegeheim_dosen,50283
2053-01-29,HE,dosen_differenz_zum_vortag,
2053-01-29,MV,dosen_kumulativ,71235
2053-01-29,MV,indikation_alter_dosen,11877
2053-01-29,MV,indikation_beruf_dosen,25755
2053-01-29,MV,indikation_medizinisch_dosen,1205
2053-01-29,MV,indikation_pflegeheim_dosen,20395
2053-01-29,MV,dosen_differenz_zum_vortag,
2053-01-29,NI,dosen_kumulativ,188224
2053-01-29,NI,indikation_alter_dosen,37289
2053-01-29,NI,indikation_beruf_dosen,101279
2053-01-29,NI,indikation_medizinisch_dosen,30684
2053-01-29,NI,indikation_pflegeheim_dosen,83545
2053-01-29,NI,dosen_differenz_zum_vortag,
2053-01-29,NW,dosen_kumulativ,417588
2053-01-29,NW,indikation_alter_dosen,0
2053-01-29,NW,indikation_beruf_dosen,222762
2053-01-29,NW,indikation_medizinisch_dosen,0
2053-01-29,NW,indikation_pflegeheim_dosen,194922
2053-01-29,NW,dosen_differenz_zum_vortag,
2053-01-29,RP,dosen_kumulativ,154950
2053-01-29,RP,indikation_alter_dosen,56333
2053-01-29,RP,indikation_beruf_dosen,63522
2053-01-29,RP,indikation_medizinisch_dosen,101
2053-01-29,RP,indikation_pflegeheim_dosen,34994
2053-01-29,RP,dosen_differenz_zum_vortag,
2053-01-29,SL,dosen_kumulativ,28948
2053-01-29,SL,indikation_alter_dosen,19951
2053-01-29,SL,indikation_beruf_dosen,6521
2053-01-29,SL,indikation_medizinisch_dosen,1
2053-01-29,SL,indikation_pflegeheim_dosen,8415
2053-01-29,SL,dosen_differenz_zum_vortag,
2053-01-29,SN,dosen_kumulativ,98250
2053-01-29,SN,indikation_alter_dosen,10229
2053-01-29,SN,indikation_beruf_dosen,68686
2053-01-29,SN,indikation_medizinisch_dosen,464
2053-01-29,SN,indikation_pflegeheim_dosen,24544
2053-01-29,SN,dosen_differenz_zum_vortag,
2053-01-29,ST,dosen_kumulativ,68748
2053-01-29,ST,indikation_alter_dosen,22696
2053-01-29,ST,indikation_beruf_dosen,34582
2053-01-29,ST,indikation_medizinisch_dosen,3396
2053-01-29,ST,indikation_pflegeheim_dosen,26223
2053-01-29,ST,dosen_differenz_zum_vortag,
2053-01-29,SH,dosen_kumulativ,99217
2053-01-29,SH,indikation_alter_dosen,31745
2053-01-29,SH,indikation_beruf_dosen,29076
2053-01-29,SH,indikation_medizinisch_dosen,7191
2053-01-29,SH,indikation_pflegeheim_dosen,24699
2053-01-29,SH,dosen_differenz_zum_vortag,
2053-01-29,TH,dosen_kumulativ,60000
2053-01-29,TH,indikation_alter_dosen,19748
2053-01-29,TH,indikation_beruf_dosen,16874
2053-01-29,TH,indikation_medizinisch_dosen,2104
2053-01-29,TH,indikation_pflegeheim_dosen,7280
2053-01-29,TH,dosen_differenz_zum_vortag,
2053-01-29,DE,dosen_kumulativ,2317158
2053-01-29,DE,indikation_alter_dosen,721007
2053-01-29,DE,indikation_beruf_dosen,1066771
2053-01-29,DE,indikation_medizinisch_dosen,72549
